country,series_name,month,base_year,base_value,currency,value,source_url,is_placeholder,provenance_note,replace_with
SG,CPI-ALL,2022-01,2024,100.0,SGD,89.81,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-02,2024,100.0,SGD,90.59,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-03,2024,100.0,SGD,91.715,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-04,2024,100.0,SGD,91.594,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-05,2024,100.0,SGD,92.502,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-06,2024,100.0,SGD,93.423,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-07,2024,100.0,SGD,93.563,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-08,2024,100.0,SGD,94.445,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-09,2024,100.0,SGD,94.854,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-10,2024,100.0,SGD,94.475,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-11,2024,100.0,SGD,95.396,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2022-12,2024,100.0,SGD,95.591,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-01,2024,100.0,SGD,95.772,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-02,2024,100.0,SGD,96.308,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-03,2024,100.0,SGD,96.792,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-04,2024,100.0,SGD,96.869,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-05,2024,100.0,SGD,97.181,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-06,2024,100.0,SGD,97.645,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-07,2024,100.0,SGD,97.417,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-08,2024,100.0,SGD,98.278,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-09,2024,100.0,SGD,98.776,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-10,2024,100.0,SGD,98.974,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-11,2024,100.0,SGD,98.808,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2023-12,2024,100.0,SGD,99.177,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-01,2024,100.0,SGD,98.752,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-02,2024,100.0,SGD,99.755,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-03,2024,100.0,SGD,99.712,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-04,2024,100.0,SGD,99.426,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-05,2024,100.0,SGD,100.209,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-06,2024,100.0,SGD,100.104,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-07,2024,100.0,SGD,99.818,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-08,2024,100.0,SGD,100.414,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-09,2024,100.0,SGD,100.645,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-10,2024,100.0,SGD,100.119,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-11,2024,100.0,SGD,100.387,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2024-12,2024,100.0,SGD,100.661,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2025-01,2024,100.0,SGD,99.908,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2025-02,2024,100.0,SGD,100.677,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2025-03,2024,100.0,SGD,100.599,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2025-04,2024,100.0,SGD,100.283,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2025-05,2024,100.0,SGD,100.978,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2025-06,2024,100.0,SGD,100.9,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2025-07,2024,100.0,SGD,100.447,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2025-08,2024,100.0,SGD,100.963,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
SG,CPI-ALL,2025-09,2024,100.0,SGD,101.32,https://tablebuilder.singstat.gov.sg/api/table/tabledata/M213751,false,"REAL. SingStat Table Builder table M213751, 'Consumer Price Index (CPI), 2024 As Base Year, Monthly', row 'All Items', publisher Singapore Department of Statistics. Consumer Price Index (CPI), 2024 As Base Year, Monthly; source data last updated 24/08/2026. Value taken as published, no transformation. Retrieved 2026-09-11.",
